the minbytes is 67108864, maxbytes is 67108864, iters is 5, warmup_iters is 2
data_size(Bytes): | aveg_time(us): | alg_bandwidth(GB/s): | check_result:
67108864          | 1010.28        | 66.42574             | NULL
67108864          | 1010.16        | 66.43416             | NULL
67108864          | 1011.06        | 66.37502             | NULL
67108864          | 1010.13        | 66.43600             | NULL
67108864          | 1010.79        | 66.39262             | NULL
67108864          | 1010.10        | 66.43784             | NULL
67108864          | 1010.38        | 66.41917             | NULL
67108864          | 1010.07        | 66.43994             | NULL
67108864          | 1010.38        | 66.41969             | NULL
67108864          | 1010.07        | 66.43994             | NULL
67108864          | 1010.32        | 66.42311             | NULL
67108864          | 1010.20        | 66.43100             | NULL
67108864          | 1010.93        | 66.38317             | NULL
67108864          | 1010.08        | 66.43890             | NULL
67108864          | 1010.70        | 66.39840             | NULL
67108864          | 1010.14        | 66.43495             | NULL
67108864          | 1010.83        | 66.38999             | NULL
67108864          | 1009.98        | 66.44600             | NULL
67108864          | 1010.40        | 66.41785             | NULL
67108864          | 1010.08        | 66.43890             | NULL
67108864          | 1010.52        | 66.41023             | NULL
67108864          | 1010.21        | 66.43074             | NULL
67108864          | 1010.70        | 66.39840             | NULL
67108864          | 1010.11        | 66.43705             | NULL
67108864          | 1010.60        | 66.40471             | NULL
67108864          | 1010.23        | 66.42917             | NULL
67108864          | 1010.60        | 66.40471             | NULL
67108864          | 1010.48        | 66.41260             | NULL
67108864          | 1010.48        | 66.41260             | NULL
67108864          | 1010.26        | 66.42759             | NULL
67108864          | 1011.00        | 66.37896             | NULL
67108864          | 1010.10        | 66.43811             | NULL
67108864          | 1010.12        | 66.43626             | NULL
67108864          | 1010.04        | 66.44205             | NULL
67108864          | 1011.05        | 66.37528             | NULL
67108864          | 1010.29        | 66.42548             | NULL
67108864          | 1010.08        | 66.43916             | NULL
67108864          | 1010.37        | 66.42022             | NULL
67108864          | 1010.78        | 66.39340             | NULL
67108864          | 1010.01        | 66.44390             | NULL
67108864          | 1010.54        | 66.40917             | NULL
67108864          | 1010.09        | 66.43863             | NULL
67108864          | 1009.91        | 66.45047             | NULL
67108864          | 1010.19        | 66.43206             | NULL
67108864          | 1010.20        | 66.43153             | NULL
67108864          | 1010.35        | 66.42127             | NULL
67108864          | 1010.39        | 66.41864             | NULL
67108864          | 1009.83        | 66.45547             | NULL
67108864          | 1010.46        | 66.41444             | NULL
67108864          | 1010.36        | 66.42075             | NULL
67108864          | 1010.32        | 66.42337             | NULL
67108864          | 1010.43        | 66.41627             | NULL
67108864          | 1010.44        | 66.41549             | NULL
67108864          | 1010.33        | 66.42258             | NULL
67108864          | 1010.52        | 66.41049             | NULL
67108864          | 1010.26        | 66.42759             | NULL
67108864          | 1010.89        | 66.38605             | NULL
67108864          | 1010.22        | 66.43021             | NULL
67108864          | 1010.73        | 66.39657             | NULL
67108864          | 1010.19        | 66.43179             | NULL
67108864          | 1010.52        | 66.40996             | NULL
67108864          | 1010.02        | 66.44311             | NULL
67108864          | 1010.45        | 66.41496             | NULL
67108864          | 1010.48        | 66.41260             | NULL
67108864          | 1010.28        | 66.42626             | NULL
67108864          | 1010.15        | 66.43442             | NULL
67108864          | 1010.57        | 66.40707             | NULL
67108864          | 1009.98        | 66.44600             | NULL
67108864          | 1011.14        | 66.36925             | NULL
67108864          | 1010.26        | 66.42759             | NULL
67108864          | 1011.14        | 66.36951             | NULL
67108864          | 1010.05        | 66.44100             | NULL
67108864          | 1010.04        | 66.44152             | NULL
67108864          | 1010.31        | 66.42390             | NULL
67108864          | 1010.42        | 66.41680             | NULL
67108864          | 1009.84        | 66.45468             | NULL
67108864          | 1010.37        | 66.41996             | NULL
67108864          | 1009.61        | 66.46995             | NULL
67108864          | 1010.29        | 66.42548             | NULL
67108864          | 1010.18        | 66.43284             | NULL
67108864          | 1010.52        | 66.41023             | NULL
67108864          | 1010.12        | 66.43653             | NULL
67108864          | 1010.60        | 66.40523             | NULL
67108864          | 1010.23        | 66.42917             | NULL
67108864          | 1010.29        | 66.42522             | NULL
67108864          | 1010.14        | 66.43495             | NULL
67108864          | 1010.61        | 66.40445             | NULL
67108864          | 1010.26        | 66.42732             | NULL
67108864          | 1010.76        | 66.39446             | NULL
67108864          | 1010.42        | 66.41706             | NULL
67108864          | 1010.74        | 66.39551             | NULL
67108864          | 1010.31        | 66.42390             | NULL
67108864          | 1010.42        | 66.41680             | NULL
67108864          | 1010.14        | 66.43521             | NULL
67108864          | 1010.77        | 66.39367             | NULL
67108864          | 1010.18        | 66.43284             | NULL
67108864          | 1010.42        | 66.41706             | NULL
67108864          | 1010.60        | 66.40497             | NULL
67108864          | 1010.37        | 66.42022             | NULL
67108864          | 1010.32        | 66.42364             | NULL
67108864          | 1010.34        | 66.42179             | NULL
67108864          | 1010.32        | 66.42311             | NULL
67108864          | 1010.41        | 66.41733             | NULL
67108864          | 1010.24        | 66.42890             | NULL
67108864          | 1010.72        | 66.39709             | NULL
67108864          | 1010.27        | 66.42653             | NULL
67108864          | 1010.76        | 66.39472             | NULL
67108864          | 1010.03        | 66.44258             | NULL
67108864          | 1010.44        | 66.41549             | NULL
67108864          | 1009.63        | 66.46864             | NULL
67108864          | 1010.10        | 66.43758             | NULL
67108864          | 1010.24        | 66.42890             | NULL
67108864          | 1010.18        | 66.43232             | NULL
67108864          | 1010.35        | 66.42153             | NULL
67108864          | 1010.49        | 66.41207             | NULL
67108864          | 1010.39        | 66.41864             | NULL
67108864          | 1010.16        | 66.43390             | NULL
67108864          | 1010.00        | 66.44416             | NULL
67108864          | 1010.80        | 66.39157             | NULL
67108864          | 1010.03        | 66.44258             | NULL
67108864          | 1010.73        | 66.39657             | NULL
67108864          | 1010.18        | 66.43232             | NULL
67108864          | 1010.45        | 66.41470             | NULL
67108864          | 1010.34        | 66.42232             | NULL
67108864          | 1010.48        | 66.41260             | NULL
67108864          | 1010.08        | 66.43890             | NULL
67108864          | 1010.13        | 66.43574             | NULL
67108864          | 1010.37        | 66.42022             | NULL
67108864          | 1010.42        | 66.41680             | NULL
67108864          | 1009.89        | 66.45153             | NULL
67108864          | 1010.21        | 66.43074             | NULL
67108864          | 1009.95        | 66.44758             | NULL
67108864          | 1009.88        | 66.45258             | NULL
67108864          | 1010.20        | 66.43100             | NULL
67108864          | 1010.35        | 66.42127             | NULL
67108864          | 1010.12        | 66.43626             | NULL
67108864          | 1010.65        | 66.40156             | NULL
67108864          | 1009.76        | 66.45995             | NULL
67108864          | 1010.09        | 66.43837             | NULL
67108864          | 1009.95        | 66.44784             | NULL
67108864          | 1010.52        | 66.40996             | NULL
67108864          | 1010.01        | 66.44390             | NULL
67108864          | 1010.72        | 66.39683             | NULL
67108864          | 1009.98        | 66.44600             | NULL
67108864          | 1010.20        | 66.43100             | NULL
67108864          | 1009.96        | 66.44679             | NULL
67108864          | 1010.17        | 66.43311             | NULL
67108864          | 1010.46        | 66.41444             | NULL
67108864          | 1010.84        | 66.38894             | NULL
67108864          | 1009.77        | 66.45942             | NULL
67108864          | 1010.64        | 66.40235             | NULL
67108864          | 1009.93        | 66.44889             | NULL
67108864          | 1010.42        | 66.41654             | NULL
67108864          | 1009.95        | 66.44784             | NULL
67108864          | 1010.16        | 66.43416             | NULL
67108864          | 1010.14        | 66.43547             | NULL
67108864          | 1010.60        | 66.40523             | NULL
67108864          | 1009.90        | 66.45100             | NULL
67108864          | 1010.48        | 66.41286             | NULL
67108864          | 1010.24        | 66.42864             | NULL
67108864          | 1010.26        | 66.42732             | NULL
67108864          | 1010.16        | 66.43363             | NULL
67108864          | 1010.97        | 66.38053             | NULL
67108864          | 1009.76        | 66.46021             | NULL
67108864          | 1010.54        | 66.40891             | NULL
67108864          | 1010.06        | 66.44047             | NULL
67108864          | 1009.96        | 66.44705             | NULL
67108864          | 1009.96        | 66.44732             | NULL
67108864          | 1010.88        | 66.38658             | NULL
67108864          | 1010.15        | 66.43469             | NULL
67108864          | 1010.46        | 66.41444             | NULL
67108864          | 1010.03        | 66.44258             | NULL
67108864          | 1010.40        | 66.41838             | NULL
67108864          | 1009.86        | 66.45363             | NULL
67108864          | 1010.40        | 66.41812             | NULL
67108864          | 1009.86        | 66.45363             | NULL
67108864          | 1010.54        | 66.40865             | NULL
67108864          | 1009.90        | 66.45100             | NULL
67108864          | 1010.73        | 66.39657             | NULL
67108864          | 1010.26        | 66.42705             | NULL
67108864          | 1010.74        | 66.39551             | NULL
67108864          | 1009.92        | 66.44968             | NULL
67108864          | 1010.87        | 66.38711             | NULL
67108864          | 1010.14        | 66.43521             | NULL
67108864          | 1010.67        | 66.40051             | NULL
67108864          | 1009.98        | 66.44547             | NULL
67108864          | 1010.95        | 66.38212             | NULL
67108864          | 1010.26        | 66.42732             | NULL
67108864          | 1010.93        | 66.38343             | NULL
67108864          | 1010.14        | 66.43495             | NULL
67108864          | 1010.78        | 66.39340             | NULL
67108864          | 1010.08        | 66.43890             | NULL
67108864          | 1010.37        | 66.42022             | NULL
67108864          | 1010.14        | 66.43547             | NULL
67108864          | 1010.08        | 66.43890             | NULL
67108864          | 1010.71        | 66.39762             | NULL
67108864          | 1010.59        | 66.40550             | NULL
67108864          | 1010.74        | 66.39603             | NULL
67108864          | 1010.20        | 66.43127             | NULL
67108864          | 1010.11        | 66.43705             | NULL
67108864          | 1010.21        | 66.43074             | NULL
67108864          | 1009.64        | 66.46785             | NULL
67108864          | 1010.74        | 66.39577             | NULL
67108864          | 1010.04        | 66.44152             | NULL
67108864          | 1010.28        | 66.42574             | NULL
67108864          | 1010.18        | 66.43284             | NULL
67108864          | 1010.92        | 66.38421             | NULL
67108864          | 1010.09        | 66.43837             | NULL
67108864          | 1010.67        | 66.40051             | NULL
67108864          | 1010.60        | 66.40523             | NULL
67108864          | 1009.99        | 66.44495             | NULL
67108864          | 1009.94        | 66.44863             | NULL
67108864          | 1010.82        | 66.39052             | NULL
67108864          | 1009.79        | 66.45810             | NULL
67108864          | 1010.28        | 66.42626             | NULL
67108864          | 1010.40        | 66.41812             | NULL
67108864          | 1011.06        | 66.37450             | NULL
67108864          | 1010.09        | 66.43837             | NULL
67108864          | 1010.66        | 66.40077             | NULL
67108864          | 1009.98        | 66.44600             | NULL
67108864          | 1010.92        | 66.38396             | NULL
67108864          | 1010.57        | 66.40707             | NULL
67108864          | 1010.20        | 66.43127             | NULL
67108864          | 1010.08        | 66.43916             | NULL
67108864          | 1010.65        | 66.40182             | NULL
67108864          | 1010.60        | 66.40497             | NULL
67108864          | 1010.58        | 66.40602             | NULL
67108864          | 1010.08        | 66.43942             | NULL
67108864          | 1010.96        | 66.38159             | NULL
67108864          | 1010.58        | 66.40655             | NULL
67108864          | 1010.99        | 66.37922             | NULL
67108864          | 1010.24        | 66.42864             | NULL
67108864          | 1010.23        | 66.42917             | NULL
67108864          | 1009.69        | 66.46495             | NULL
67108864          | 1010.20        | 66.43153             | NULL
67108864          | 1010.22        | 66.42996             | NULL
67108864          | 1010.86        | 66.38816             | NULL
67108864          | 1010.32        | 66.42311             | NULL
67108864          | 1010.36        | 66.42048             | NULL
67108864          | 1009.97        | 66.44626             | NULL
67108864          | 1010.63        | 66.40313             | NULL
67108864          | 1010.38        | 66.41917             | NULL
67108864          | 1010.27        | 66.42679             | NULL
67108864          | 1010.14        | 66.43495             | NULL
67108864          | 1010.10        | 66.43811             | NULL
67108864          | 1010.06        | 66.44047             | NULL
67108864          | 1010.74        | 66.39551             | NULL
67108864          | 1010.16        | 66.43416             | NULL
67108864          | 1010.57        | 66.40681             | NULL
67108864          | 1010.48        | 66.41312             | NULL
67108864          | 1010.94        | 66.38264             | NULL
67108864          | 1009.86        | 66.45363             | NULL
67108864          | 1011.10        | 66.37240             | NULL
67108864          | 1010.18        | 66.43258             | NULL
67108864          | 1010.36        | 66.42100             | NULL
67108864          | 1010.46        | 66.41444             | NULL
67108864          | 1010.69        | 66.39893             | NULL
67108864          | 1010.28        | 66.42626             | NULL
67108864          | 1010.78        | 66.39340             | NULL
67108864          | 1010.50        | 66.41128             | NULL
67108864          | 1010.58        | 66.40602             | NULL
67108864          | 1010.01        | 66.44390             | NULL
67108864          | 1010.42        | 66.41680             | NULL
67108864          | 1010.04        | 66.44205             | NULL
67108864          | 1010.43        | 66.41627             | NULL
67108864          | 1010.36        | 66.42048             | NULL
67108864          | 1010.36        | 66.42075             | NULL
67108864          | 1010.09        | 66.43863             | NULL
67108864          | 1010.64        | 66.40208             | NULL
67108864          | 1009.97        | 66.44626             | NULL
67108864          | 1010.40        | 66.41785             | NULL
67108864          | 1010.61        | 66.40445             | NULL
67108864          | 1010.23        | 66.42943             | NULL
67108864          | 1009.80        | 66.45732             | NULL
67108864          | 1010.16        | 66.43416             | NULL
67108864          | 1010.60        | 66.40497             | NULL
67108864          | 1010.51        | 66.41075             | NULL
67108864          | 1010.44        | 66.41549             | NULL
67108864          | 1010.44        | 66.41575             | NULL
67108864          | 1010.05        | 66.44100             | NULL
67108864          | 1010.88        | 66.38684             | NULL
67108864          | 1010.92        | 66.38396             | NULL
67108864          | 1010.29        | 66.42548             | NULL
67108864          | 1009.99        | 66.44521             | NULL
67108864          | 1010.55        | 66.40812             | NULL
67108864          | 1010.12        | 66.43679             | NULL
67108864          | 1010.22        | 66.42969             | NULL
67108864          | 1009.85        | 66.45415             | NULL
67108864          | 1010.98        | 66.38027             | NULL
67108864          | 1010.10        | 66.43758             | NULL
67108864          | 1010.49        | 66.41233             | NULL
67108864          | 1010.16        | 66.43363             | NULL
67108864          | 1010.86        | 66.38816             | NULL
67108864          | 1010.18        | 66.43232             | NULL
67108864          | 1010.26        | 66.42705             | NULL
67108864          | 1010.25        | 66.42785             | NULL
67108864          | 1010.63        | 66.40313             | NULL
67108864          | 1009.74        | 66.46180             | NULL
67108864          | 1010.57        | 66.40681             | NULL
67108864          | 1010.01        | 66.44364             | NULL
67108864          | 1010.56        | 66.40760             | NULL
67108864          | 1010.58        | 66.40602             | NULL
67108864          | 1010.68        | 66.39945             | NULL
67108864          | 1010.15        | 66.43442             | NULL
67108864          | 1010.64        | 66.40208             | NULL
67108864          | 1010.01        | 66.44390             | NULL
67108864          | 1010.90        | 66.38500             | NULL
67108864          | 1009.99        | 66.44521             | NULL
67108864          | 1010.71        | 66.39762             | NULL
67108864          | 1010.46        | 66.41444             | NULL
67108864          | 1010.28        | 66.42626             | NULL
67108864          | 1010.17        | 66.43337             | NULL
67108864          | 1010.12        | 66.43679             | NULL
67108864          | 1009.86        | 66.45363             | NULL
67108864          | 1010.42        | 66.41680             | NULL
67108864          | 1010.16        | 66.43363             | NULL
67108864          | 1010.80        | 66.39210             | NULL
67108864          | 1009.96        | 66.44705             | NULL
67108864          | 1010.62        | 66.40339             | NULL
67108864          | 1010.16        | 66.43390             | NULL
67108864          | 1010.62        | 66.40392             | NULL
67108864          | 1010.54        | 66.40917             | NULL
67108864          | 1010.85        | 66.38842             | NULL
67108864          | 1010.39        | 66.41864             | NULL
67108864          | 1010.98        | 66.38027             | NULL
67108864          | 1010.39        | 66.41891             | NULL
67108864          | 1010.28        | 66.42626             | NULL
67108864          | 1010.19        | 66.43179             | NULL
67108864          | 1010.53        | 66.40970             | NULL
67108864          | 1010.35        | 66.42127             | NULL
67108864          | 1010.43        | 66.41627             | NULL
67108864          | 1010.48        | 66.41286             | NULL
67108864          | 1010.55        | 66.40839             | NULL
67108864          | 1009.97        | 66.44626             | NULL
67108864          | 1010.30        | 66.42469             | NULL
67108864          | 1010.04        | 66.44205             | NULL
67108864          | 1010.55        | 66.40812             | NULL
67108864          | 1009.94        | 66.44811             | NULL
67108864          | 1010.68        | 66.39945             | NULL
67108864          | 1009.85        | 66.45442             | NULL
67108864          | 1010.14        | 66.43495             | NULL
67108864          | 1010.10        | 66.43784             | NULL
67108864          | 1010.30        | 66.42443             | NULL
67108864          | 1010.72        | 66.39709             | NULL
67108864          | 1010.24        | 66.42890             | NULL
67108864          | 1010.27        | 66.42653             | NULL
67108864          | 1010.36        | 66.42100             | NULL
67108864          | 1010.12        | 66.43679             | NULL
67108864          | 1010.62        | 66.40339             | NULL
67108864          | 1009.80        | 66.45732             | NULL
67108864          | 1010.32        | 66.42364             | NULL
67108864          | 1010.32        | 66.42337             | NULL
67108864          | 1010.72        | 66.39683             | NULL
67108864          | 1010.29        | 66.42548             | NULL
67108864          | 1010.77        | 66.39367             | NULL
67108864          | 1010.08        | 66.43916             | NULL
67108864          | 1010.75        | 66.39524             | NULL
67108864          | 1010.36        | 66.42048             | NULL
67108864          | 1010.70        | 66.39866             | NULL
67108864          | 1009.43        | 66.48181             | NULL
67108864          | 1010.54        | 66.40891             | NULL
67108864          | 1009.83        | 66.45574             | NULL
67108864          | 1010.33        | 66.42285             | NULL
67108864          | 1010.01        | 66.44364             | NULL
67108864          | 1010.50        | 66.41128             | NULL
67108864          | 1010.00        | 66.44416             | NULL
67108864          | 1010.52        | 66.41023             | NULL
67108864          | 1009.84        | 66.45468             | NULL
67108864          | 1010.40        | 66.41812             | NULL
67108864          | 1009.94        | 66.44811             | NULL
67108864          | 1012.08        | 66.30760             | NULL
67108864          | 1010.10        | 66.43758             | NULL
67108864          | 1010.43        | 66.41627             | NULL
67108864          | 1010.50        | 66.41154             | NULL
67108864          | 1010.70        | 66.39840             | NULL
67108864          | 1009.96        | 66.44705             | NULL
67108864          | 1010.48        | 66.41286             | NULL
67108864          | 1010.04        | 66.44205             | NULL
67108864          | 1010.45        | 66.41496             | NULL
67108864          | 1010.12        | 66.43679             | NULL
67108864          | 1010.28        | 66.42626             | NULL
67108864          | 1010.07        | 66.43968             | NULL
67108864          | 1010.60        | 66.40523             | NULL
67108864          | 1009.91        | 66.45021             | NULL
67108864          | 1010.60        | 66.40497             | NULL
67108864          | 1010.44        | 66.41523             | NULL
67108864          | 1010.58        | 66.40655             | NULL
67108864          | 1009.97        | 66.44653             | NULL
67108864          | 1010.08        | 66.43942             | NULL
67108864          | 1010.31        | 66.42390             | NULL
67108864          | 1010.95        | 66.38185             | NULL
67108864          | 1009.99        | 66.44495             | NULL
67108864          | 1010.59        | 66.40550             | NULL
67108864          | 1010.09        | 66.43863             | NULL
67108864          | 1009.98        | 66.44574             | NULL
67108864          | 1009.76        | 66.46048             | NULL
67108864          | 1010.10        | 66.43758             | NULL
67108864          | 1009.82        | 66.45600             | NULL
67108864          | 1010.85        | 66.38842             | NULL
67108864          | 1010.44        | 66.41549             | NULL
67108864          | 1011.02        | 66.37765             | NULL
67108864          | 1009.93        | 66.44889             | NULL
67108864          | 1010.66        | 66.40103             | NULL
67108864          | 1010.43        | 66.41602             | NULL
67108864          | 1010.28        | 66.42574             | NULL
67108864          | 1009.90        | 66.45126             | NULL
67108864          | 1010.00        | 66.44442             | NULL
67108864          | 1010.24        | 66.42890             | NULL
67108864          | 1010.21        | 66.43074             | NULL
67108864          | 1010.08        | 66.43890             | NULL
67108864          | 1010.51        | 66.41075             | NULL
67108864          | 1009.98        | 66.44547             | NULL
67108864          | 1010.48        | 66.41286             | NULL
67108864          | 1010.62        | 66.40392             | NULL
67108864          | 1010.78        | 66.39315             | NULL
67108864          | 1010.21        | 66.43048             | NULL
67108864          | 1010.11        | 66.43732             | NULL
67108864          | 1010.01        | 66.44390             | NULL
67108864          | 1010.35        | 66.42153             | NULL
67108864          | 1009.73        | 66.46232             | NULL
67108864          | 1010.41        | 66.41733             | NULL
67108864          | 1010.39        | 66.41864             | NULL
67108864          | 1010.88        | 66.38632             | NULL
67108864          | 1010.33        | 66.42258             | NULL
67108864          | 1011.04        | 66.37581             | NULL
67108864          | 1010.01        | 66.44364             | NULL
67108864          | 1010.79        | 66.39236             | NULL
67108864          | 1010.34        | 66.42179             | NULL
67108864          | 1010.62        | 66.40339             | NULL
67108864          | 1010.63        | 66.40313             | NULL
67108864          | 1010.54        | 66.40917             | NULL
67108864          | 1009.88        | 66.45205             | NULL
67108864          | 1010.70        | 66.39814             | NULL
67108864          | 1010.06        | 66.44047             | NULL
67108864          | 1010.40        | 66.41785             | NULL
67108864          | 1010.16        | 66.43416             | NULL
67108864          | 1010.64        | 66.40235             | NULL
67108864          | 1009.96        | 66.44705             | NULL
67108864          | 1010.56        | 66.40786             | NULL
67108864          | 1009.86        | 66.45389             | NULL
67108864          | 1010.75        | 66.39498             | NULL
67108864          | 1010.58        | 66.40629             | NULL
67108864          | 1010.51        | 66.41102             | NULL
67108864          | 1010.57        | 66.40681             | NULL
67108864          | 1010.67        | 66.40051             | NULL
67108864          | 1009.96        | 66.44705             | NULL
67108864          | 1010.19        | 66.43179             | NULL
67108864          | 1009.96        | 66.44679             | NULL
67108864          | 1010.54        | 66.40891             | NULL
67108864          | 1010.42        | 66.41654             | NULL
67108864          | 1010.47        | 66.41338             | NULL
67108864          | 1009.96        | 66.44679             | NULL
67108864          | 1010.58        | 66.40602             | NULL
67108864          | 1009.30        | 66.49024             | NULL
67108864          | 1010.54        | 66.40891             | NULL
67108864          | 1010.81        | 66.39104             | NULL
67108864          | 1010.74        | 66.39577             | NULL
67108864          | 1009.81        | 66.45705             | NULL
67108864          | 1010.98        | 66.38027             | NULL
67108864          | 1009.78        | 66.45863             | NULL
67108864          | 1010.66        | 66.40129             | NULL
67108864          | 1009.88        | 66.45258             | NULL
67108864          | 1010.69        | 66.39893             | NULL
67108864          | 1010.28        | 66.42600             | NULL
67108864          | 1010.54        | 66.40917             | NULL
67108864          | 1010.62        | 66.40366             | NULL
67108864          | 1010.62        | 66.40366             | NULL
67108864          | 1009.88        | 66.45258             | NULL
67108864          | 1010.48        | 66.41312             | NULL
67108864          | 1010.33        | 66.42285             | NULL
67108864          | 1010.23        | 66.42917             | NULL
67108864          | 1011.22        | 66.36399             | NULL
67108864          | 1010.66        | 66.40129             | NULL
67108864          | 1010.29        | 66.42522             | NULL
67108864          | 1010.54        | 66.40917             | NULL
67108864          | 1009.95        | 66.44758             | NULL
67108864          | 1010.46        | 66.41391             | NULL
67108864          | 1009.57        | 66.47258             | NULL
67108864          | 1010.92        | 66.38396             | NULL
67108864          | 1010.00        | 66.44468             | NULL
67108864          | 1010.41        | 66.41759             | NULL
67108864          | 1010.24        | 66.42838             | NULL
67108864          | 1010.74        | 66.39603             | NULL
67108864          | 1010.17        | 66.43337             | NULL
67108864          | 1010.46        | 66.41417             | NULL
67108864          | 1010.20        | 66.43153             | NULL
67108864          | 1010.29        | 66.42548             | NULL
67108864          | 1009.98        | 66.44574             | NULL
67108864          | 1010.63        | 66.40287             | NULL
67108864          | 1010.15        | 66.43469             | NULL
67108864          | 1010.23        | 66.42943             | NULL
67108864          | 1010.05        | 66.44100             | NULL
67108864          | 1010.52        | 66.41049             | NULL
67108864          | 1009.78        | 66.45863             | NULL
67108864          | 1010.87        | 66.38737             | NULL
67108864          | 1010.28        | 66.42600             | NULL
67108864          | 1010.62        | 66.40366             | NULL
67108864          | 1010.47        | 66.41338             | NULL
67108864          | 1010.59        | 66.40576             | NULL
67108864          | 1009.70        | 66.46390             | NULL
67108864          | 1009.90        | 66.45126             | NULL
67108864          | 1009.82        | 66.45653             | NULL
67108864          | 1010.78        | 66.39340             | NULL
67108864          | 1009.96        | 66.44732             | NULL
67108864          | 1010.63        | 66.40313             | NULL
67108864          | 1009.96        | 66.44732             | NULL
67108864          | 1010.56        | 66.40733             | NULL
67108864          | 1009.93        | 66.44915             | NULL
67108864          | 1010.63        | 66.40287             | NULL
67108864          | 1009.84        | 66.45494             | NULL
67108864          | 1010.23        | 66.42917             | NULL
67108864          | 1009.73        | 66.46232             | NULL
67108864          | 1010.11        | 66.43705             | NULL
67108864          | 1010.41        | 66.41733             | NULL
67108864          | 1010.52        | 66.40996             | NULL
67108864          | 1009.30        | 66.49024             | NULL
67108864          | 1010.39        | 66.41891             | NULL
67108864          | 1009.91        | 66.45047             | NULL
67108864          | 1009.75        | 66.46101             | NULL
67108864          | 1009.93        | 66.44915             | NULL
67108864          | 1010.26        | 66.42759             | NULL
67108864          | 1009.32        | 66.48945             | NULL
67108864          | 1010.14        | 66.43521             | NULL
67108864          | 1010.19        | 66.43206             | NULL
67108864          | 1010.54        | 66.40891             | NULL
67108864          | 1010.10        | 66.43784             | NULL
67108864          | 1010.62        | 66.40392             | NULL
67108864          | 1010.89        | 66.38579             | NULL
67108864          | 1010.00        | 66.44416             | NULL
67108864          | 1009.64        | 66.46811             | NULL
67108864          | 1010.70        | 66.39814             | NULL
67108864          | 1009.71        | 66.46337             | NULL
67108864          | 1010.70        | 66.39814             | NULL
67108864          | 1009.94        | 66.44811             | NULL
67108864          | 1010.32        | 66.42311             | NULL
67108864          | 1009.98        | 66.44600             | NULL
67108864          | 1010.43        | 66.41602             | NULL
67108864          | 1010.42        | 66.41680             | NULL
67108864          | 1010.31        | 66.42416             | NULL
67108864          | 1012.70        | 66.26753             | NULL
67108864          | 1010.50        | 66.41154             | NULL
67108864          | 1010.01        | 66.44390             | NULL
67108864          | 1011.02        | 66.37712             | NULL
67108864          | 1010.09        | 66.43837             | NULL
67108864          | 1010.73        | 66.39630             | NULL
67108864          | 1009.62        | 66.46943             | NULL
67108864          | 1010.57        | 66.40707             | NULL
67108864          | 1010.23        | 66.42943             | NULL
67108864          | 1010.87        | 66.38711             | NULL
67108864          | 1009.99        | 66.44521             | NULL
67108864          | 1010.54        | 66.40917             | NULL
67108864          | 1010.38        | 66.41917             | NULL
67108864          | 1010.44        | 66.41523             | NULL
67108864          | 1011.56        | 66.34222             | NULL
67108864          | 1011.03        | 66.37686             | NULL
67108864          | 1010.22        | 66.43021             | NULL
67108864          | 1011.33        | 66.35691             | NULL
67108864          | 1009.70        | 66.46390             | NULL
67108864          | 1011.24        | 66.36294             | NULL
67108864          | 1009.86        | 66.45389             | NULL
67108864          | 1010.92        | 66.38421             | NULL
67108864          | 1010.54        | 66.40891             | NULL
67108864          | 1010.30        | 66.42495             | NULL
67108864          | 1010.07        | 66.43968             | NULL
67108864          | 1011.38        | 66.35350             | NULL
67108864          | 1010.66        | 66.40129             | NULL
67108864          | 1010.71        | 66.39788             | NULL
67108864          | 1010.08        | 66.43916             | NULL
67108864          | 1010.62        | 66.40339             | NULL
67108864          | 1010.22        | 66.43021             | NULL
67108864          | 1011.23        | 66.36347             | NULL
67108864          | 1010.02        | 66.44311             | NULL
67108864          | 1010.76        | 66.39446             | NULL
67108864          | 1010.48        | 66.41312             | NULL
67108864          | 1010.65        | 66.40182             | NULL
67108864          | 1010.40        | 66.41838             | NULL
67108864          | 1010.92        | 66.38421             | NULL
67108864          | 1010.17        | 66.43337             | NULL
67108864          | 1010.38        | 66.41969             | NULL
67108864          | 1010.23        | 66.42943             | NULL
67108864          | 1011.08        | 66.37371             | NULL
67108864          | 1010.42        | 66.41654             | NULL
67108864          | 1010.22        | 66.42969             | NULL
67108864          | 1009.86        | 66.45389             | NULL
67108864          | 1010.52        | 66.40996             | NULL
67108864          | 1010.22        | 66.43021             | NULL
67108864          | 1010.63        | 66.40313             | NULL
67108864          | 1010.74        | 66.39551             | NULL
67108864          | 1010.84        | 66.38947             | NULL
67108864          | 1013.39        | 66.22202             | NULL
67108864          | 1011.04        | 66.37581             | NULL
67108864          | 1010.10        | 66.43784             | NULL
67108864          | 1011.22        | 66.36426             | NULL
67108864          | 1009.73        | 66.46206             | NULL
67108864          | 1011.03        | 66.37660             | NULL
67108864          | 1010.17        | 66.43337             | NULL
67108864          | 1010.90        | 66.38526             | NULL
67108864          | 1009.46        | 66.47970             | NULL
67108864          | 1010.38        | 66.41969             | NULL
67108864          | 1010.33        | 66.42258             | NULL
67108864          | 1010.67        | 66.40024             | NULL
67108864          | 1010.08        | 66.43890             | NULL
67108864          | 1010.99        | 66.37922             | NULL
67108864          | 1009.83        | 66.45547             | NULL
67108864          | 1010.33        | 66.42285             | NULL
